confidence,correct,target,prediction,snr_db
0.58187795,True,8,8,10.0
0.62521386,False,10,1,8.0
0.8332024,True,10,10,0.0
0.9912327,True,3,3,14.0
0.99034214,True,6,6,4.0
0.9902535,True,8,8,14.0
0.991791,True,6,6,16.0
0.9909531,True,3,3,16.0
0.9895307,True,4,4,18.0
0.991814,True,3,3,14.0
0.9925195,True,0,0,6.0
0.9905004,True,0,0,18.0
0.8348213,False,5,10,-2.0
0.99442697,True,8,8,-4.0
0.59462047,True,1,1,16.0
0.9943024,True,5,5,2.0
0.993786,True,5,5,14.0
0.98845226,True,5,5,10.0
0.5739259,True,1,1,0.0
0.9924994,True,3,3,10.0
0.9937204,True,3,3,16.0
0.9615433,True,2,2,-6.0
0.9916745,True,8,8,0.0
0.93545306,True,2,2,-4.0
0.9929806,True,6,6,18.0
0.9829122,True,5,5,0.0
0.9921916,True,3,3,14.0
0.9891828,True,7,7,18.0
0.99280775,True,5,5,14.0
0.46212313,False,4,0,-6.0
0.56857,True,1,1,8.0
0.99177116,True,8,8,-2.0
0.588033,True,1,1,10.0
0.99232167,True,4,4,18.0
0.99187684,True,9,9,8.0
0.57054925,True,1,1,-2.0
0.9913577,True,6,6,14.0
0.66744876,False,9,0,-6.0
0.9904912,True,8,8,18.0
0.9484397,True,2,2,4.0
0.9504205,True,2,2,14.0
0.99086666,True,7,7,18.0
0.99382126,True,5,5,6.0
0.9910143,True,4,4,12.0
0.9918439,True,6,6,12.0
0.9919505,True,8,8,12.0
0.5883147,True,1,1,12.0
0.8129137,True,5,5,-2.0
0.99015105,True,0,0,18.0
0.94054353,True,2,2,14.0
0.99171525,True,3,3,4.0
0.99098957,True,4,4,14.0
0.9925208,True,6,6,6.0
0.59335077,False,10,1,12.0
0.8546287,False,9,0,-2.0
0.996053,True,5,5,-2.0
0.99212474,True,0,0,4.0
0.6205405,False,10,1,18.0
0.99165595,True,8,8,12.0
0.9174721,True,7,7,-2.0
0.98847455,True,7,7,18.0
0.9907487,True,0,0,2.0
0.99256694,True,9,9,4.0
0.95190334,True,2,2,4.0
0.99282247,True,6,6,-2.0
0.61892724,True,1,1,8.0
0.9930241,True,6,6,-2.0
0.99250364,True,5,5,18.0
0.5176124,True,1,1,-6.0
0.3609703,True,0,0,-6.0
0.995204,True,5,5,2.0
0.6419891,True,1,1,-6.0
0.9452985,True,2,2,0.0
0.98958975,True,4,4,-2.0
0.99099636,True,0,0,8.0
0.9914547,True,10,10,14.0
0.9940599,True,10,10,16.0
0.9913721,True,0,0,14.0
0.5885316,False,10,1,18.0
0.5915165,True,1,1,8.0
0.9775015,True,6,6,4.0
0.34571606,False,2,3,8.0
0.99191755,True,8,8,4.0
0.9919829,True,8,8,14.0
0.9912185,True,8,8,2.0
0.636659,False,10,1,-4.0
0.56243455,False,10,1,-4.0
0.56632227,False,10,1,8.0
0.99224794,True,9,9,12.0
0.9945996,True,10,10,18.0
0.9919171,True,6,6,8.0
0.96590024,True,1,1,18.0
0.9913065,True,9,9,18.0
0.9966084,True,10,10,2.0
0.98903894,True,7,7,6.0
0.77000827,True,3,3,-2.0
0.8715329,True,10,10,0.0
0.99017197,True,0,0,0.0
0.5654676,True,1,1,18.0
0.99008256,True,6,6,6.0
0.98712975,True,0,0,2.0
0.990761,True,8,8,12.0
0.72590774,False,10,1,2.0
0.9919143,True,8,8,16.0
0.992788,True,6,6,14.0
0.77219075,True,4,4,-6.0
0.9787617,True,0,0,-2.0
0.4817954,True,4,4,-6.0
0.61378694,True,1,1,18.0
0.51305,False,0,2,-6.0
0.9942267,True,5,5,14.0
0.5983882,True,8,8,18.0
0.9934546,True,10,10,12.0
0.99171925,True,9,9,6.0
0.99253017,True,9,9,14.0
0.87383133,False,5,4,-6.0
0.59068507,False,10,1,-4.0
0.5958732,True,1,1,14.0
0.9911458,True,6,6,12.0
0.92938185,True,2,2,6.0
0.99224526,True,9,9,14.0
0.928189,True,2,2,8.0
0.9278751,True,0,0,-2.0
0.9107547,True,2,2,10.0
0.9563261,True,2,2,0.0
0.96965474,True,0,0,-2.0
0.91635543,True,2,2,10.0
0.97304463,True,0,0,-2.0
0.9885535,True,7,7,0.0
0.98779315,True,5,5,0.0
0.99156064,True,4,4,8.0
0.9905648,True,0,0,16.0
0.99162275,True,0,0,16.0
0.5815113,True,1,1,10.0
0.77868396,True,10,10,2.0
0.9921715,True,5,5,12.0
0.9945359,True,5,5,18.0
0.9841538,True,6,6,-6.0
0.9925096,True,3,3,4.0
0.5729131,False,10,1,12.0
0.9860676,True,8,8,10.0
0.9909883,True,0,0,14.0
0.7964317,False,0,2,-6.0
0.8490953,False,8,7,8.0
0.7820151,True,10,10,2.0
0.97151214,True,2,2,4.0
0.95692474,True,7,7,4.0
0.9916448,True,3,3,4.0
0.9294085,True,2,2,6.0
0.9920718,True,0,0,14.0
0.940657,False,8,7,4.0
0.6376427,True,1,1,0.0
0.7833033,True,5,5,-6.0
0.9882858,True,0,0,6.0
0.99256104,True,4,4,8.0
0.9932012,True,8,8,-4.0
0.97142696,True,2,2,-2.0
0.9923833,True,8,8,0.0
0.99142647,True,0,0,12.0
0.26313898,False,0,3,-4.0
0.9918399,True,5,5,16.0
0.9842016,True,7,7,2.0
0.993901,True,9,9,2.0
0.55776805,False,0,3,-6.0
0.92363507,True,2,2,0.0
0.9932713,True,6,6,-6.0
0.9538578,True,7,7,10.0
0.9213803,True,2,2,10.0
0.60235494,True,1,1,-6.0
0.8200007,True,7,7,-4.0
0.98797613,True,0,0,0.0
0.82701945,False,3,5,-4.0
0.9926335,True,5,5,6.0
0.97748566,True,7,7,2.0
0.9895866,True,3,3,16.0
0.9914957,True,4,4,2.0
0.991927,True,5,5,2.0
0.7949851,True,5,5,-4.0
0.9669935,True,3,3,0.0
0.74133414,False,3,2,-6.0
0.99364775,True,10,10,14.0
0.99206513,True,8,8,-6.0
0.99050796,True,8,8,2.0
0.9316802,False,10,5,-4.0
0.99209565,True,6,6,8.0
0.6808073,True,1,1,14.0
0.9927176,True,8,8,8.0
0.8156027,True,0,0,-4.0
0.991072,True,8,8,6.0
0.99081004,True,3,3,6.0
0.57869285,False,10,1,18.0
0.9927899,True,4,4,4.0
0.99165934,True,7,7,10.0
0.57517844,True,1,1,4.0
0.8926511,True,0,0,-2.0
0.8193714,True,3,3,-2.0
0.99040157,True,7,7,6.0
0.9912571,True,6,6,4.0
0.994144,True,4,4,-2.0
0.5712354,False,10,1,18.0
0.9905212,True,5,5,6.0
0.9901687,True,0,0,6.0
0.9930159,True,3,3,2.0
0.69763887,True,9,9,-4.0
0.9912396,True,3,3,12.0
0.97041994,True,7,7,-6.0
0.98982143,True,4,4,4.0
0.99444985,True,4,4,-4.0
0.98817354,True,0,0,0.0
0.9923718,True,0,0,18.0
0.71792877,False,10,1,6.0
0.65191096,False,10,1,4.0
0.8978255,True,10,10,6.0
0.99200904,True,3,3,8.0
0.99011445,True,4,4,2.0
0.9912866,True,0,0,14.0
0.9921096,True,8,8,12.0
0.9898432,True,4,4,16.0
0.98549485,True,7,7,10.0
0.57233113,True,1,1,16.0
0.9919742,True,6,6,16.0
0.67578965,True,1,1,2.0
0.9909916,True,7,7,4.0
0.8766105,True,5,5,-2.0
0.9900669,True,7,7,4.0
0.99402183,True,0,0,18.0
0.63998806,False,10,1,16.0
0.99328905,True,5,5,16.0
0.98854196,True,4,4,0.0
0.9908082,True,8,8,6.0
0.6619269,False,10,1,-2.0
0.9916819,True,6,6,6.0
0.9948915,True,5,5,16.0
0.9900177,True,0,0,18.0
0.9283223,True,2,2,-6.0
0.58467245,True,1,1,6.0
0.99086106,True,9,9,12.0
0.99035513,True,4,4,2.0
0.5091858,False,10,1,-4.0
0.5604664,True,1,1,6.0
0.98760694,True,6,6,-6.0
0.99201703,True,4,4,0.0
0.6469422,False,9,0,-6.0
0.6340983,False,0,5,-4.0
0.9201909,True,9,9,-2.0
0.9922408,True,0,0,12.0
0.9899003,True,0,0,8.0
0.73406106,True,1,1,10.0
0.99097544,True,4,4,10.0
0.98980695,True,5,5,8.0
0.99125236,True,9,9,6.0
0.99213713,True,6,6,2.0
0.99213225,True,6,6,4.0
0.99210817,True,8,8,14.0
0.99054796,True,9,9,6.0
0.98799336,True,5,5,0.0
0.9927046,True,0,0,4.0
0.6848032,True,1,1,8.0
0.58816975,False,10,1,6.0
0.9922212,True,0,0,18.0
0.98951274,True,8,8,0.0
0.571624,True,1,1,16.0
0.5567639,True,1,1,8.0
0.99279493,True,8,8,10.0
0.9912815,True,8,8,8.0
0.9890605,True,3,3,18.0
0.9925597,True,8,8,8.0
0.99090296,True,9,9,14.0
0.99475634,True,5,5,10.0
0.9870313,True,7,7,-2.0
0.56244475,True,1,1,6.0
0.99087757,True,0,0,2.0
0.99321437,True,8,8,14.0
0.9920282,True,8,8,2.0
0.98970056,True,7,7,4.0
0.59536827,False,10,1,14.0
0.6030244,True,1,1,4.0
0.9932608,True,7,7,6.0
0.9929985,True,8,8,0.0
0.58235925,False,10,1,14.0
0.9919722,True,8,8,8.0
0.99190795,True,4,4,8.0
0.99348193,True,6,6,-2.0
0.599279,True,1,1,12.0
0.98676425,True,7,7,6.0
0.9468305,True,2,2,4.0
0.5980836,True,5,5,-6.0
0.9908544,True,7,7,2.0
0.9918108,True,6,6,12.0
0.56154424,False,3,6,-4.0
0.99461657,True,8,8,-4.0
0.99148625,True,6,6,10.0
0.97348726,True,7,7,-6.0
0.99284804,True,3,3,12.0
0.9079898,True,2,2,18.0
0.99283993,True,4,4,0.0
0.96965474,True,7,7,-6.0
0.9915255,True,5,5,16.0
0.94114107,True,5,5,-2.0
0.6396436,True,1,1,2.0
0.52020556,False,3,5,-6.0
0.90209556,True,2,2,-6.0
0.9942825,True,8,8,-4.0
0.9725749,True,2,2,2.0
0.9918682,True,9,9,4.0
0.78645414,True,3,3,-4.0
0.9880173,True,7,7,6.0
0.9939063,True,5,5,12.0
0.9702027,True,2,2,16.0
0.9909957,True,7,7,6.0
0.992411,True,8,8,-2.0
0.9779128,True,4,4,-4.0
0.50322694,False,7,8,0.0
0.99501204,True,10,10,18.0
0.9910433,True,8,8,8.0
0.9923677,True,9,9,18.0
0.9909984,True,3,3,8.0
0.9929919,True,9,9,14.0
0.95822924,True,2,2,16.0
0.9956,True,10,10,16.0
0.9901668,True,7,7,8.0
0.99088556,True,7,7,8.0
0.9927704,True,4,4,4.0
0.5745042,True,1,1,16.0
0.60832375,False,10,1,-2.0
0.99082726,True,7,7,12.0
0.9914622,True,8,8,16.0
0.9503723,True,2,2,14.0
0.9932614,True,3,3,-2.0
0.46767533,False,3,0,-6.0
0.99363977,True,3,3,0.0
0.99404436,True,3,3,2.0
0.53982943,False,9,0,-4.0
0.9625752,True,5,5,-6.0
0.9898633,True,4,4,2.0
0.9917847,True,9,9,4.0
0.987277,True,10,10,18.0
0.5275563,False,5,10,0.0
0.96885115,True,10,10,6.0
0.9906324,True,0,0,4.0
0.9772677,True,7,7,-4.0
0.62125677,True,1,1,4.0
0.8875374,True,2,2,6.0
0.81036776,True,3,3,-6.0
0.99183017,True,5,5,14.0
0.9925218,True,4,4,4.0
0.98908794,True,3,3,8.0
0.99606436,True,10,10,2.0
0.9894958,True,7,7,16.0
0.992539,True,3,3,4.0
0.9914894,True,9,9,6.0
0.9923963,True,9,9,6.0
0.991117,True,9,9,12.0
0.5508583,False,10,1,-2.0
0.5729954,False,10,1,4.0
0.99164635,True,6,6,6.0
0.99239093,True,0,0,12.0
0.9675223,True,2,2,14.0
0.9908698,True,3,3,14.0
0.9909136,True,6,6,18.0
0.9908642,True,4,4,4.0
0.93793714,True,2,2,2.0
0.5717405,True,1,1,18.0
0.91718864,True,2,2,-2.0
0.990923,True,9,9,2.0
0.95934623,True,2,2,-6.0
0.5113692,False,10,1,-6.0
0.99259007,True,6,6,-4.0
0.9907295,True,8,8,12.0
0.67484474,True,1,1,16.0
0.9921548,True,9,9,2.0
0.99295455,True,8,8,-2.0
0.9948249,True,5,5,8.0
0.9844185,True,0,0,2.0
0.99098724,True,9,9,12.0
0.98386455,True,10,10,6.0
0.9914296,True,6,6,10.0
0.993722,True,4,4,2.0
0.9627436,True,7,7,0.0
0.9919733,True,3,3,12.0
0.6381842,True,1,1,10.0
0.5789223,False,10,1,14.0
0.69106084,True,1,1,10.0
0.99223197,True,9,9,8.0
0.599715,True,1,1,2.0
0.9939758,True,5,5,4.0
0.94165677,True,2,2,2.0
0.88034135,True,2,2,6.0
0.9546511,True,2,2,-2.0
0.99159276,True,9,9,12.0
0.99351716,True,6,6,6.0
0.61412996,False,1,10,-6.0
0.98860604,True,10,10,12.0
0.9934047,True,8,8,10.0
0.9924332,True,8,8,18.0
0.9918006,True,7,7,10.0
0.99280316,True,9,9,6.0
0.9291732,True,5,5,0.0
0.9894902,True,4,4,12.0
0.8166615,True,0,0,-2.0
0.990755,True,7,7,6.0
0.62908727,False,10,1,-2.0
0.8654128,True,10,10,-4.0
0.9913458,True,3,3,4.0
0.99350256,True,5,5,8.0
0.57257223,True,1,1,-6.0
0.991651,True,9,9,16.0
0.9900005,True,4,4,14.0
0.9927188,True,9,9,2.0
0.9606292,True,2,2,0.0
0.99323386,True,8,8,10.0
0.9902248,True,3,3,0.0
0.9920643,True,0,0,6.0
0.6053509,False,10,1,0.0
0.99171525,True,9,9,16.0
0.9908324,True,7,7,14.0
0.5361786,True,0,0,-2.0
0.99315757,True,6,6,2.0
0.991026,True,4,4,2.0
0.99197,True,0,0,18.0
0.51364356,True,10,10,-6.0
0.9936336,True,9,9,8.0
0.7540263,True,5,5,0.0
0.99208015,True,5,5,6.0
0.9354397,True,2,2,16.0
0.9926358,True,3,3,18.0
0.99238914,True,3,3,6.0
0.55190057,True,1,1,10.0
0.72188354,True,3,3,-6.0
0.8721333,True,10,10,14.0
0.99089265,True,7,7,0.0
0.9914398,True,3,3,4.0
0.9924941,True,7,7,18.0
0.6161065,True,1,1,8.0
0.58612955,False,1,2,-6.0
0.9802219,True,5,5,6.0
0.99262357,True,4,4,0.0
0.9920711,True,10,10,10.0
0.98927444,True,8,8,14.0
0.99165744,True,6,6,8.0
0.9917567,True,6,6,16.0
0.9927309,True,5,5,-4.0
0.5186903,False,2,4,8.0
0.8804938,True,2,2,0.0
0.9899877,True,4,4,2.0
0.99166405,True,9,9,10.0
0.98392373,False,9,4,-2.0
0.9913191,True,6,6,8.0
0.99154145,True,8,8,0.0
0.9941485,True,3,3,2.0
0.9935881,True,5,5,14.0
0.92930585,True,2,2,2.0
0.9896954,True,7,7,6.0
0.990815,True,3,3,2.0
0.9467287,True,2,2,-4.0
0.9918177,True,4,4,6.0
0.9913687,True,4,4,12.0
0.6737786,True,7,7,-6.0
0.99273574,True,0,0,6.0
0.99180025,True,6,6,6.0
0.90791696,True,10,10,16.0
0.9637752,True,7,7,-2.0
0.9645466,False,3,5,-6.0
0.99082583,True,8,8,16.0
0.9896309,True,5,5,2.0
0.99214375,True,8,8,18.0
0.99033594,True,4,4,10.0
0.9923193,True,3,3,16.0
0.99144906,True,6,6,18.0
0.99265856,True,9,9,16.0
0.83910465,True,1,1,18.0
0.99031115,True,4,4,18.0
0.9203126,True,5,5,-6.0
0.6660395,True,4,4,-6.0
0.9904268,True,3,3,6.0
0.9928483,True,0,0,16.0
0.654615,False,10,1,-2.0
0.96275306,True,2,2,2.0
0.99406284,True,9,9,14.0
0.9901603,True,10,10,8.0
0.9599528,True,7,7,18.0
0.6020778,False,10,1,14.0
0.93432105,True,10,10,0.0
0.9912881,True,9,9,6.0
0.99228126,True,6,6,12.0
0.99095017,True,6,6,-4.0
0.65389556,True,5,5,-6.0
0.9905009,True,3,3,12.0
0.9920019,True,0,0,10.0
0.9925007,True,8,8,2.0
0.9923543,True,9,9,18.0
0.9921485,True,0,0,14.0
0.9912547,True,4,4,8.0
0.92696935,True,4,4,-2.0
0.99167144,True,6,6,6.0
0.98852706,True,0,0,8.0
0.9019829,True,2,2,10.0
0.99265045,True,9,9,10.0
0.6899968,True,1,1,4.0
0.96156806,True,2,2,16.0
0.9661774,True,2,2,12.0
0.9916372,True,0,0,6.0
0.99189925,True,6,6,12.0
0.5923012,False,3,0,-4.0
0.9901399,True,4,4,6.0
0.99342453,True,5,5,10.0
0.9922064,True,8,8,4.0
0.99359506,True,10,10,18.0
0.954641,True,2,2,6.0
0.99049616,True,9,9,10.0
0.99146444,True,3,3,6.0
0.9907231,True,0,0,16.0
0.9918413,True,5,5,8.0
0.99214184,True,4,4,0.0
0.9936202,True,9,9,10.0
0.99241686,True,4,4,8.0
0.9481716,True,8,8,14.0
0.99015385,True,7,7,6.0
0.9917298,True,8,8,6.0
0.9933634,True,6,6,12.0
0.9934744,True,9,9,6.0
0.6428743,True,1,1,-6.0
0.99151003,True,9,9,12.0
0.7509387,False,10,1,-2.0
0.9232231,True,2,2,14.0
0.99182034,True,6,6,6.0
0.6601923,True,10,10,-2.0
0.99131095,True,0,0,18.0
0.79144293,True,2,2,14.0
0.91504765,False,6,2,-2.0
0.99177927,True,5,5,16.0
0.99183977,True,0,0,4.0
0.9917236,True,8,8,0.0
0.9523091,True,7,7,-6.0
0.9429091,True,2,2,8.0
0.99165136,True,8,8,16.0
0.6580031,False,10,1,4.0
0.9915713,True,9,9,2.0
0.99221087,True,0,0,8.0
0.99086916,True,8,8,14.0
0.95748395,True,2,2,-4.0
0.9926513,True,8,8,12.0
0.7119112,True,1,1,0.0
0.9915582,True,9,9,18.0
0.992316,True,9,9,14.0
0.9889619,True,4,4,14.0
0.61003464,True,3,3,-2.0
0.99283934,True,4,4,12.0
0.99080163,True,3,3,16.0
0.98919255,True,3,3,8.0
0.99158514,True,9,9,8.0
0.98300165,True,0,0,0.0
0.88380486,True,7,7,-4.0
0.96810853,False,8,2,8.0
0.9905861,True,9,9,0.0
0.99285156,True,6,6,2.0
0.9912163,True,6,6,4.0
0.9902406,True,3,3,6.0
0.9931866,True,9,9,10.0
0.87981254,False,0,9,-2.0
0.94647664,True,2,2,6.0
0.99178845,True,3,3,18.0
0.8683369,False,4,2,-6.0
0.990522,True,7,7,-2.0
0.99033725,True,4,4,14.0
0.5131876,False,1,10,-6.0
0.56525695,True,1,1,-6.0
0.9702829,True,2,2,4.0
0.8199984,False,4,5,-6.0
0.7377082,False,10,1,18.0
0.57873005,False,8,7,-6.0
0.9933996,True,5,5,14.0
0.9908291,True,5,5,-2.0
0.9935226,True,8,8,-4.0
0.98504835,True,7,7,18.0
0.43787867,True,4,4,-6.0
0.99103373,True,6,6,8.0
0.9922059,True,9,9,18.0
0.8305076,False,4,2,-6.0
0.9854197,True,5,5,0.0
0.992543,True,10,10,18.0
0.96301347,True,2,2,-6.0
0.5918399,False,10,1,14.0
0.41884816,False,0,9,-4.0
0.99087393,True,4,4,18.0
0.9927038,True,8,8,2.0
0.68835866,False,10,1,-2.0
0.99200237,True,8,8,8.0
0.99108267,True,3,3,10.0
0.61106443,False,10,1,8.0
0.9915159,True,3,3,18.0
0.9920144,True,4,4,10.0
0.991085,True,3,3,-2.0
0.99013746,True,4,4,18.0
0.67185205,True,1,1,-2.0
0.9892819,True,0,0,16.0
0.85435086,False,0,9,-2.0
0.98890483,True,7,7,12.0
0.9831086,False,8,7,18.0
0.94112486,True,2,2,12.0
0.99654526,True,3,3,-2.0
0.99054736,True,6,6,10.0
0.9916992,True,3,3,12.0
0.99006236,True,10,10,14.0
0.99029434,True,8,8,2.0
0.98972064,True,8,8,4.0
0.56882423,False,10,1,10.0
0.57408214,False,10,1,8.0
0.5822282,False,10,1,10.0
0.99182534,True,0,0,2.0
0.9915616,True,9,9,6.0
0.6580365,False,5,1,-4.0
0.99257785,True,8,8,-4.0
0.60309476,False,10,1,-2.0
0.9913078,True,6,6,8.0
0.9940183,True,5,5,18.0
0.9923266,True,8,8,4.0
0.9895864,True,0,0,0.0
0.6491545,True,1,1,-2.0
0.991286,True,6,6,14.0
0.5622573,True,1,1,4.0
0.5955536,False,1,10,-2.0
0.9925868,True,9,9,16.0
0.9924555,True,5,5,8.0
0.84479743,True,2,2,2.0
0.99207485,True,9,9,16.0
0.554358,True,1,1,4.0
0.9915833,True,0,0,16.0
0.9922684,True,3,3,4.0
0.99209267,True,4,4,8.0
0.9906267,True,8,8,14.0
0.57261294,False,10,1,18.0
0.5774052,False,10,1,16.0
0.9894192,True,4,4,16.0
0.63350713,False,9,0,-2.0
0.99032366,True,8,8,0.0
0.57410204,False,10,1,18.0
0.54987794,True,1,1,10.0
0.5720839,True,1,1,10.0
0.99280035,True,6,6,14.0
0.96866846,True,5,5,-6.0
0.9875836,True,2,2,14.0
0.9922438,True,0,0,12.0
0.9932156,True,5,5,18.0
0.6078724,True,5,5,-6.0
0.99131,True,6,6,18.0
0.82076865,True,2,2,10.0
0.9910086,True,4,4,16.0
0.9810034,True,7,7,-2.0
0.9914949,True,3,3,16.0
0.9925984,True,9,9,14.0
0.9914778,True,8,8,14.0
0.99225676,True,3,3,2.0
0.9959394,True,4,4,-4.0
0.9934186,True,8,8,10.0
0.8135121,True,7,7,4.0
0.9886457,True,5,5,18.0
0.6292526,True,1,1,-6.0
0.98581296,True,7,7,18.0
0.9948841,True,5,5,0.0
0.9920195,True,4,4,4.0
0.6112793,True,8,8,4.0
0.9917122,True,10,10,10.0
0.8928005,True,7,7,-4.0
0.91103876,True,2,2,16.0
0.9920242,True,6,6,10.0
0.5665906,False,10,1,2.0
0.9929287,True,8,8,6.0
0.99158525,True,8,8,4.0
0.99069,True,9,9,18.0
0.9918218,True,6,6,-2.0
0.9883702,True,6,6,-4.0
0.4499638,True,8,8,10.0
0.9902867,True,6,6,12.0
0.99164456,True,8,8,-6.0
0.99167705,True,7,7,18.0
0.50598997,True,10,10,-4.0
0.99282104,True,8,8,18.0
0.60700834,True,1,1,16.0
0.9910453,True,6,6,4.0
0.9919852,True,10,10,14.0
0.9925534,True,4,4,0.0
0.9917482,True,7,7,10.0
0.6939232,True,7,7,16.0
0.54365164,True,1,1,-4.0
0.94964325,True,2,2,4.0
0.9937789,True,5,5,6.0
0.99182594,True,7,7,-6.0
0.9921726,True,8,8,8.0
0.5882011,True,1,1,18.0
0.58129406,False,10,1,2.0
0.5479552,True,10,10,-6.0
0.99142766,True,3,3,2.0
0.4686255,False,4,9,-6.0
0.98106784,True,4,4,-4.0
0.99133766,True,6,6,18.0
0.9866281,True,10,10,12.0
0.9921779,True,5,5,6.0
0.9945898,True,8,8,-6.0
0.98963565,True,5,5,-2.0
0.9923044,True,3,3,-2.0
0.9915656,True,9,9,8.0
0.9928631,True,4,4,2.0
0.9946577,True,10,10,8.0
0.8729093,True,0,0,-2.0
0.80663586,False,4,3,-6.0
0.99368864,True,5,5,2.0
0.9581099,True,2,2,2.0
0.98967195,True,3,3,18.0
0.9742501,True,4,4,-6.0
0.99176216,True,5,5,0.0
0.982429,True,4,4,-4.0
0.99168503,True,5,5,12.0
0.99344915,True,8,8,-4.0
0.9937662,True,5,5,10.0
0.6508035,False,0,3,-6.0
0.98680717,True,4,4,16.0
0.51650566,False,0,9,-6.0
0.55247796,False,9,0,-6.0
0.5897048,True,1,1,4.0
0.9920127,True,9,9,4.0
0.9889937,True,3,3,18.0
0.62342995,True,1,1,10.0
0.9909677,True,7,7,2.0
0.991197,True,8,8,4.0
0.96764594,True,8,8,10.0
0.9901596,True,7,7,4.0
0.99319834,True,5,5,18.0
0.98977405,True,8,8,2.0
0.9961356,True,5,5,8.0
0.99242264,True,6,6,18.0
0.9277582,True,2,2,4.0
0.992446,True,5,5,10.0
0.9921793,True,9,9,0.0
0.79845,True,1,1,12.0
0.9920433,True,0,0,18.0
0.9941625,True,5,5,12.0
0.83178234,True,10,10,12.0
0.99316347,True,8,8,2.0
0.98948026,True,3,3,2.0
0.6172075,False,9,3,-6.0
0.99302423,True,9,9,10.0
0.9716545,True,2,2,0.0
0.5672325,False,10,1,10.0
0.9148549,True,7,7,-2.0
0.9904406,True,4,4,14.0
0.9891488,True,7,7,6.0
0.99235666,True,8,8,10.0
0.78600186,False,4,5,-4.0
0.9925,True,5,5,18.0
0.99027866,True,3,3,0.0
0.990072,True,3,3,14.0
0.99152184,True,9,9,16.0
0.5846291,True,1,1,0.0
0.9905674,True,4,4,18.0
0.99096996,True,7,7,18.0
0.6300875,True,1,1,10.0
0.72529584,True,1,1,2.0
0.56666636,False,10,1,18.0
0.9636439,True,0,0,0.0
0.99151456,True,4,4,10.0
0.925221,True,2,2,12.0
0.9906336,True,3,3,12.0
0.9906433,True,7,7,16.0
0.99174494,True,5,5,10.0
0.33529708,False,9,0,-6.0
0.55031437,False,10,1,0.0
0.9898184,True,10,10,14.0
0.99142224,True,8,8,10.0
0.8789413,True,2,2,14.0
0.4228786,False,3,4,-6.0
0.73115474,False,2,4,-4.0
0.47726467,True,9,9,-6.0
0.9937966,True,6,6,8.0
0.99095553,True,8,8,14.0
0.98999465,True,7,7,4.0
0.59588087,True,1,1,-2.0
0.68000203,True,1,1,2.0
0.7609242,False,10,1,12.0
0.99183345,True,3,3,0.0
0.9893773,True,7,7,4.0
0.9923969,True,9,9,18.0
0.9543576,True,2,2,-2.0
0.63132906,True,1,1,8.0
0.99340665,True,8,8,-2.0
0.9888526,True,3,3,12.0
0.9722624,True,2,2,-4.0
0.99026674,True,3,3,8.0
0.56184065,False,5,4,-6.0
0.98952764,True,0,0,14.0
0.9903142,True,0,0,16.0
0.67142946,True,1,1,-2.0
0.9939686,True,8,8,-2.0
0.9913749,True,8,8,14.0
0.9922351,True,8,8,16.0
0.67069864,True,6,6,-6.0
0.9892784,True,7,7,-6.0
0.9902603,True,6,6,2.0
0.9108145,True,2,2,4.0
0.94854647,True,0,0,-2.0
0.9912115,True,9,9,12.0
0.9833297,True,10,10,6.0
0.60864556,False,10,1,2.0
0.7324711,True,1,1,4.0
0.50124663,False,4,9,-4.0
0.99172133,True,3,3,2.0
0.6558854,True,1,1,0.0
0.94531083,False,7,2,10.0
0.9863608,True,5,5,2.0
0.99205583,True,9,9,12.0
0.9911335,True,7,7,4.0
0.99189353,True,3,3,14.0
0.5607024,False,10,1,10.0
0.991548,True,4,4,6.0
0.67524165,True,1,1,2.0
0.99095094,True,4,4,2.0
0.99678445,True,4,4,-2.0
0.99093425,True,3,3,16.0
0.86766905,True,5,5,0.0
0.9920546,True,5,5,4.0
0.6553157,False,9,2,-6.0
0.9439637,True,2,2,6.0
0.99125844,True,3,3,16.0
0.897564,True,2,2,10.0
0.9647087,True,9,9,-4.0
0.525032,False,10,1,-4.0
0.9933193,True,4,4,18.0
0.9919857,True,5,5,16.0
0.57292855,True,1,1,16.0
0.98789513,False,0,9,0.0
0.57524437,True,1,1,18.0
0.94022876,True,5,5,-6.0
0.6315997,False,10,1,-6.0
0.9928671,True,8,8,14.0
0.99266243,True,3,3,12.0
0.9907979,True,4,4,12.0
0.9901254,True,5,5,18.0
0.9670049,True,2,2,16.0
0.64757407,True,10,10,-4.0
0.72197634,True,1,1,-2.0
0.5568324,True,8,8,-6.0
0.9911345,True,5,5,2.0
0.9934888,True,5,5,16.0
0.9941301,True,5,5,4.0
0.99407554,True,6,6,18.0
0.9897238,True,0,0,8.0
0.99468577,True,3,3,0.0
0.9944719,True,5,5,10.0
0.9907218,True,8,8,10.0
0.99384874,True,9,9,8.0
0.99009645,True,9,9,10.0
0.79268205,True,4,4,-4.0
0.9901183,True,3,3,14.0
0.9932028,True,5,5,4.0
0.938387,True,2,2,8.0
0.5761488,False,10,1,10.0
0.9309219,True,2,2,12.0
0.9896477,True,7,7,16.0
0.44735548,False,4,9,-4.0
0.9936237,True,4,4,16.0
0.9918886,True,3,3,6.0
0.9125825,True,2,2,-4.0
0.9901329,True,4,4,10.0
0.99244666,True,4,4,14.0
